B,18:22:34.590250,0.03
A,18:22:34.607724,0.08
A,18:22:34.643282,0.04
C,18:22:36.073666,5.41
B,18:22:39.625550,5.04
B,18:22:39.663754,0.04
A,18:22:39.669647,5.03
A,18:22:39.705467,0.04
C,18:22:41.604717,5.53
C,18:22:41.657520,0.05
C,18:22:41.692717,0.04
C,18:22:41.802163,0.11
C,18:22:41.841151,0.04
C,18:22:41.870879,0.03
C,18:22:41.897440,0.03
C,18:22:41.924517,0.03
C,18:22:41.958230,0.03
A,18:22:44.978831,5.27
A,18:22:45.016396,0.04
B,18:22:45.302667,5.64
B,18:22:45.334896,0.03
B,18:22:45.372983,0.04
B,18:22:45.425962,0.05
B,18:22:45.454527,0.03
B,18:22:45.486323,0.03
B,18:22:45.519979,0.03
A,18:22:50.053198,5.04
B,18:22:50.823488,5.30
B,18:22:50.868774,0.05
C,18:22:52.001771,10.04
C,18:22:52.057700,0.06
C,18:22:52.083983,0.03
C,18:22:52.112060,0.03
C,18:22:52.142190,0.03
C,18:22:52.177069,0.03
C,18:22:52.211058,0.03
A,18:22:55.088511,5.04
B,18:22:56.345499,5.48
B,18:22:56.377987,0.03
C,18:22:57.256237,5.05
B,18:23:01.415519,5.04
A,18:23:05.137584,10.05
B,18:23:06.459865,5.04
C,18:23:07.308851,10.05
C,18:23:07.338999,0.03
C,18:23:07.366749,0.03
C,18:23:07.453000,0.09
C,18:23:07.501251,0.05
C,18:23:07.530805,0.03
A,18:23:10.184159,5.05
A,18:23:10.240797,0.06
A,18:23:10.279278,0.04
A,18:23:10.305975,0.03
A,18:23:10.338884,0.03
B,18:23:12.018169,5.56
C,18:23:12.560249,5.03
A,18:23:15.701234,5.36
A,18:23:15.759247,0.06
A,18:23:15.797379,0.04
B,18:23:17.696989,5.68
C,18:23:17.861265,5.30
B,18:23:17.878463,0.18
C,18:23:17.896216,0.03
C,18:23:18.158887,0.26
C,18:23:18.213516,0.05
B,18:23:22.919650,5.04
C,18:23:23.253301,5.04
C,18:23:23.287136,0.03
C,18:23:23.323834,0.04
C,18:23:23.358905,0.04
C,18:23:23.389679,0.03
C,18:23:23.419298,0.03
C,18:23:23.452714,0.03
C,18:23:23.485662,0.03
A,18:23:26.146750,10.35
B,18:23:27.955958,5.04
C,18:23:28.525347,5.04
C,18:23:28.564367,0.04
C,18:23:28.599239,0.03
C,18:23:28.645097,0.05
A,18:23:31.185029,5.04
C,18:23:33.678328,5.03
C,18:23:33.715190,0.04
C,18:23:33.746883,0.03
C,18:23:33.788038,0.04
C,18:23:33.859279,0.07
A,18:23:36.227441,5.04
A,18:23:36.290302,0.06
B,18:23:38.436659,10.48
C,18:23:39.355985,5.50
A,18:23:41.813135,5.52
B,18:23:43.964810,5.53
B,18:23:44.000221,0.04
B,18:23:44.031656,0.03
B,18:23:44.071637,0.04
B,18:23:44.102441,0.03
B,18:23:44.135754,0.03
C,18:23:44.388898,5.03
C,18:23:44.427718,0.04
C,18:23:44.454341,0.03
A,18:23:47.343574,5.53
A,18:23:47.378670,0.04
A,18:23:47.445831,0.07
A,18:23:47.489097,0.04
A,18:23:47.523888,0.03
B,18:23:49.493616,5.36
C,18:23:49.498458,5.04
C,18:23:49.532276,0.03
C,18:23:49.581230,0.05
C,18:23:49.617102,0.04
A,18:23:52.872676,5.35
A,18:23:52.910156,0.04
B,18:23:55.021579,5.53
A,18:23:57.951476,5.04
A,18:23:57.987710,0.04
A,18:23:58.018648,0.03
C,18:23:59.651623,10.03
B,18:24:00.052126,5.03
A,18:24:03.050709,5.03
C,18:24:05.160024,5.51
C,18:24:05.191740,0.03
C,18:24:10.234878,5.04
B,18:24:10.385657,10.33
B,18:24:11.304519,0.92
A,18:24:13.104796,10.05
A,18:24:13.151607,0.05
A,18:24:13.185929,0.03
A,18:24:13.234564,0.05
A,18:24:13.267849,0.03
A,18:24:13.294867,0.03
B,18:24:13.455085,2.15
C,18:24:15.271018,5.04
A,18:24:18.346809,5.05
A,18:24:18.413203,0.07
C,18:24:20.308589,5.04
C,18:24:20.347451,0.04
C,18:24:20.378495,0.03
A,18:24:23.458687,5.05
A,18:24:23.497065,0.04
B,18:24:23.502686,10.05
B,18:24:23.533280,0.03
B,18:24:23.578119,0.04
B,18:24:23.611390,0.03
C,18:24:25.420801,5.04
C,18:24:25.453331,0.03
B,18:24:28.670268,5.06
B,18:24:28.708653,0.04
A,18:24:28.817794,5.32
A,18:24:28.864438,0.05
C,18:24:30.966020,5.51
C,18:24:31.031503,0.07
C,18:24:31.082820,0.05
C,18:24:31.113082,0.03
A,18:24:33.910157,5.05
A,18:24:33.945057,0.03
A,18:24:33.977161,0.03
A,18:24:34.009894,0.03
B,18:24:34.036738,5.33
C,18:24:36.151291,5.04
A,18:24:39.054418,5.04
B,18:24:39.078750,5.04
A,18:24:39.089404,0.03
A,18:24:39.117178,0.03
B,18:24:39.121525,0.04
C,18:24:41.191333,5.04
C,18:24:41.256241,0.06
A,18:24:44.181947,5.06
A,18:24:44.222108,0.04
A,18:24:44.258991,0.04
C,18:24:46.334020,5.08
B,18:24:49.229309,10.11
B,18:24:49.272008,0.04
A,18:24:49.299126,5.04
B,18:24:49.303922,0.03
B,18:24:49.334451,0.03
A,18:24:49.348475,0.05
B,18:24:49.359920,0.03
B,18:24:49.409304,0.05
A,18:24:49.479065,0.13
A,18:24:49.517537,0.04
C,18:24:51.370764,5.04
A,18:24:55.858564,6.34
A,18:24:55.895088,0.04
A,18:24:55.965563,0.07
A,18:24:55.997240,0.03
A,18:24:56.079295,0.08
A,18:24:56.114068,0.03
C,18:24:56.471648,5.10
B,18:24:56.974916,7.57
C,18:25:01.523295,5.05
C,18:25:01.567356,0.04
A,18:25:01.684061,5.57
A,18:25:01.712005,0.03
A,18:25:01.750367,0.04
A,18:25:01.786415,0.04
A,18:25:01.816434,0.03
B,18:25:02.013616,5.04
B,18:25:02.047773,0.03
B,18:25:07.085518,5.04
A,18:25:07.218458,5.40
A,18:25:07.281866,0.06
A,18:25:07.332828,0.05
C,18:25:07.568740,6.00
B,18:25:12.437640,5.35
B,18:25:12.467649,0.03
C,18:25:12.605365,5.04
C,18:25:12.641325,0.04
C,18:25:12.671845,0.03
A,18:25:17.377650,10.04
B,18:25:17.502789,5.04
B,18:25:17.557911,0.06
C,18:25:23.190099,10.52
C,18:25:23.263693,0.07
C,18:25:23.296266,0.03
C,18:25:23.323908,0.03
C,18:25:23.355803,0.03
C,18:25:23.385923,0.03
C,18:25:23.414598,0.03
B,18:25:27.604197,10.05
A,18:25:27.801596,10.42
C,18:25:29.229598,5.81
C,18:25:29.952849,0.72
A,18:25:32.835258,5.03
A,18:25:32.908497,0.07
C,18:25:34.988732,5.04
C,18:25:35.023483,0.03
C,18:25:35.055145,0.03
C,18:25:35.094768,0.04
C,18:25:35.132780,0.04
C,18:25:35.190844,0.06
C,18:25:35.253640,0.06
C,18:25:35.285641,0.03
B,18:25:37.651281,10.05
A,18:25:38.615575,5.71
A,18:25:38.875804,0.26
C,18:25:40.701910,5.42
C,18:25:40.737777,0.04
A,18:25:44.447761,5.57
A,18:25:45.510460,1.06
A,18:25:45.954272,0.44
C,18:25:46.234006,5.50
B,18:25:47.695995,10.04
C,18:25:51.278879,5.04
C,18:25:51.308239,0.03
C,18:25:51.339824,0.03
C,18:25:51.373996,0.03
B,18:25:53.409260,5.71
B,18:25:53.622879,0.21
B,18:25:53.650500,0.03
B,18:25:53.705603,0.06
B,18:25:53.739946,0.03
B,18:25:53.771299,0.03
B,18:25:53.806096,0.03
B,18:25:53.838184,0.03
B,18:25:53.862622,0.02
B,18:25:53.894226,0.03
B,18:25:53.932949,0.04
B,18:25:53.961052,0.03
B,18:25:53.993962,0.03
B,18:25:54.029147,0.04
A,18:25:56.000713,10.05
A,18:25:56.081998,0.08
C,18:25:56.415799,5.04
C,18:25:56.483905,0.07
C,18:25:56.585157,0.10
C,18:25:56.647493,0.06
C,18:25:56.704011,0.06
B,18:25:59.451915,5.42
B,18:25:59.495884,0.04
C,18:26:01.729102,5.03
A,18:26:06.508944,10.43
C,18:26:07.120270,5.39
C,18:26:07.166030,0.05
B,18:26:09.545927,10.05
B,18:26:09.597509,0.05
B,18:26:09.638670,0.04
B,18:26:09.686021,0.05
B,18:26:09.714106,0.03
B,18:26:09.744317,0.03
B,18:26:09.796501,0.05
C,18:26:12.852324,5.69
C,18:26:14.081614,1.23
B,18:26:14.845003,5.05
B,18:26:14.903960,0.06
B,18:26:14.970408,0.07
C,18:26:15.119630,1.04
C,18:26:15.147144,0.03
C,18:26:15.181988,0.03
A,18:26:16.952520,10.44
B,18:26:20.029394,5.06
C,18:26:20.219750,5.04
C,18:26:20.269721,0.05
A,18:26:21.985355,5.03
A,18:26:22.015575,0.03
B,18:26:25.067251,5.04
B,18:26:25.096444,0.03
B,18:26:25.166047,0.07
B,18:26:25.207695,0.04
C,18:26:25.304938,5.04
C,18:26:25.334256,0.03
A,18:26:27.060025,5.04
A,18:26:27.135729,0.08
A,18:26:27.173695,0.04
A,18:26:27.245248,0.07
B,18:26:30.270819,5.06
C,18:26:30.375945,5.04
C,18:26:30.412923,0.04
C,18:26:30.475858,0.06
A,18:26:32.720130,5.47
A,18:26:32.967993,0.25
B,18:26:35.314675,5.04
B,18:26:35.356174,0.04
C,18:26:35.513091,5.04
C,18:26:35.548950,0.04
C,18:26:35.596161,0.05
C,18:26:35.631764,0.04
B,18:26:40.399190,5.04
B,18:26:40.449018,0.05
C,18:26:40.683029,5.05
A,18:26:43.022356,10.05
B,18:26:45.490009,5.04
B,18:26:45.526851,0.04
C,18:26:45.729749,5.05
B,18:26:50.571389,5.04
C,18:26:50.777173,5.05
A,18:26:53.069164,10.05
A,18:26:53.122076,0.05
A,18:26:53.192528,0.07
A,18:26:53.235667,0.04
A,18:26:53.281461,0.05
A,18:26:53.320047,0.04
A,18:26:53.363919,0.04
A,18:26:53.424264,0.06
A,18:26:53.484182,0.06
A,18:26:53.521898,0.04
B,18:26:55.610635,5.04
C,18:26:56.278892,5.50
C,18:26:56.313235,0.03
C,18:26:56.342729,0.03
A,18:26:58.555852,5.03
B,18:27:00.645944,5.04
B,18:27:00.686822,0.04
C,18:27:01.373477,5.03
C,18:27:01.429334,0.06
A,18:27:03.954469,5.40
A,18:27:04.016378,0.06
A,18:27:04.054978,0.04
A,18:27:04.097057,0.04
A,18:27:04.138826,0.04
B,18:27:06.105933,5.42
B,18:27:06.254394,0.15
B,18:27:06.288227,0.03
B,18:27:06.343717,0.06
C,18:27:06.468775,5.04
C,18:27:06.509901,0.04
A,18:27:09.490018,5.35
A,18:27:09.522010,0.03
B,18:27:11.382362,5.04
B,18:27:11.436293,0.05
C,18:27:11.562334,5.05
A,18:27:14.559253,5.04
A,18:27:14.597795,0.04
A,18:27:14.631339,0.03
A,18:27:14.684082,0.05
A,18:27:14.740155,0.06
A,18:27:14.765569,0.03
C,18:27:16.866988,5.30
C,18:27:16.908930,0.04
C,18:27:16.967393,0.06
C,18:27:17.002646,0.04
C,18:27:17.053603,0.05
A,18:27:20.438081,5.67
A,18:27:20.870005,0.43
B,18:27:22.079733,10.64
C,18:27:22.084982,5.03
B,18:27:22.108320,0.03
B,18:27:22.136066,0.03
B,18:27:22.165121,0.03
B,18:27:22.199377,0.03
B,18:27:22.232898,0.03
A,18:27:26.388210,5.52
A,18:27:26.482097,0.09
C,18:27:27.122811,5.04
B,18:27:27.261515,5.03
C,18:27:30.068364,2.95
C,18:27:30.120426,0.05
B,18:27:30.135058,2.87
C,18:27:30.165475,0.05
C,18:27:30.193639,0.03
C,18:27:30.232432,0.04
C,18:27:30.281651,0.05
C,18:27:30.309769,0.03
C,18:27:30.347244,0.04
A,18:27:31.912296,5.43
B,18:27:35.803500,5.67
